home_elo,away_elo,elo_diff,home_form,away_form,form_diff,neutral,is_wc,home_total_goals,away_total_goals,home_total_xg,away_total_xg,home_total_shots,away_total_shots,home_top_scorer_goals,away_top_scorer_goals,home_total_yellow_cards,away_total_yellow_cards
898.0393642829382,995.1466227633564,-97.10725848041818,0.45,0.55,-0.10000000000000003,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924.5603843549292,626.5685540017985,297.9918303531307,0.4,0.0,0.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108.8378174399363,876.4927638031736,232.3450536367627,0.55,0.55,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886.3213531862764,792.3370189188736,93.9843342674028,0.45,0.4,0.04999999999999999,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729.5360062466588,862.1402726615092,-132.60426641485049,0.35,0.55,-0.20000000000000007,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910.4474971167875,994.8838520254801,-84.43635490869258,0.25,0.55,-0.30000000000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096.3618553628048,1020.4394598132083,75.92239554959656,0.6,0.7,-0.09999999999999998,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621.9945334133765,794.8449094583553,-172.85037604497882,0.0,0.5,-0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929.1344049433511,757.2742075185402,171.86019742481096,0.45,0.35,0.10000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929.0227947634041,1108.1352187069267,-179.11242394352257,0.35,0.7,-0.35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006.0600283990307,977.3878530729384,28.672175326092315,0.55,0.75,-0.19999999999999996,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937.2658753960258,897.3598819863194,39.90599340970641,0.45,0.5,-0.04999999999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802.9426380449938,856.677974513222,-53.73533646822818,0.6,0.5,0.09999999999999998,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993.6229278756035,1116.0216132049604,-122.39868532935691,0.75,0.7,0.050000000000000044,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921.1364002653705,989.8249535963655,-68.68855333099498,0.35,0.55,-0.20000000000000007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024.7171879107984,1101.3979371606952,-76.68074924989673,0.3,0.3,0.0,0,0,0.0,2.0,0.0,1.234112451,0.0,11.0,0.0,1.0,0.0,6.0
950.5505317742663,820.2442562092461,130.3062755650202,0.55,0.6,-0.04999999999999993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024.283878992736,1156.7380585395822,-132.45417954684626,0.6,0.65,-0.050000000000000044,0,0,0.0,4.0,0.0,3.0667434502,0.0,28.0,0.0,2.0,0.0,6.0
1029.7405557527318,1065.3847971722803,-35.64424141954851,0.55,0.55,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281.5714284429744,1219.471048794761,62.10037964821345,0.4,0.5,-0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046.274064968051,914.7536428007303,131.52042216732082,0.55,0.5,0.050000000000000044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181.2885061717109,1098.1400894257654,83.1484167459455,0.4,0.3,0.10000000000000003,0,0,0.0,2.0,0.0,1.234112451,0.0,11.0,0.0,1.0,0.0,6.0
1164.8002545584811,1108.3281144886625,56.47214006981858,0.7,0.6,0.09999999999999998,0,0,0.0,1.0,0.0,2.410452449,0.0,32.0,0.0,1.0,0.0,5.0
1020.3449741666133,1000.0,20.34497416661327,0.55,0.5,0.050000000000000044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156.8689555553985,1125.7449663784162,31.123989176982377,0.55,0.6,-0.04999999999999993,0,0,0.0,1.0,0.0,2.410452449,0.0,32.0,0.0,1.0,0.0,5.0
891.29434381705,1164.9701217225036,-273.6757779054535,0.45,0.55,-0.10000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023.1704563109088,1008.6660964690865,14.504359841822293,0.6,0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127.0851140539944,1001.8974724301648,125.18764162382956,0.65,0.55,0.09999999999999998,1,0,1.0,0.0,2.410452449,0.0,32.0,0.0,1.0,0.0,5.0,0.0
1074.3688862854708,1061.9509786597632,12.417907625707585,0.35,0.65,-0.30000000000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.0384023795027,1040.8524010181814,159.18600136132136,0.7,0.6,0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142.8135127893613,992.0798971940192,150.73361559534214,0.65,0.45,0.2,0,0,5.0,0.0,4.2747284715000005,0.0,50.0,0.0,1.0,0.0,7.0,0.0
1136.9026892901402,1268.5399412940694,-131.63725200392923,0.75,0.85,-0.09999999999999998,1,0,1.0,0.0,2.410452449,0.0,32.0,0.0,1.0,0.0,5.0,0.0
1047.2813248046252,960.3909495677333,86.89037523689194,0.6,0.5,0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048.851287956961,920.1753067506002,128.6759812063608,0.55,0.55,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950.0440451461433,985.0,-34.955954853856724,0.16666666666666666,0.0,0.16666666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142.8554008194726,1000.6262246765078,142.22917614296477,0.6,0.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874.1982865186343,823.1124396395304,51.08584687910388,0.3,0.45,-0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073.8329902932946,983.2078566787914,90.62513361450328,0.4,0.45,-0.04999999999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278.1138928791777,1060.0411592257371,218.07273365344054,0.85,0.75,0.09999999999999998,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131.1592732644197,1122.211564903827,8.947708360592742,0.55,0.65,-0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085.0755328754399,1248.8853837831875,-163.80985090774766,0.55,0.7,-0.1499999999999999,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062.7600239455662,1193.1965534686788,-130.43652952311254,0.45,0.55,-0.10000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151.6855533045891,1043.5366994474198,108.14885385716934,0.65,0.6,0.050000000000000044,1,0,5.0,0.0,4.2747284715000005,0.0,50.0,0.0,1.0,0.0,7.0,0.0
1194.731162879297,1162.7657003944307,31.965462484866293,0.45,0.35,0.10000000000000003,0,0,3.0,0.0,3.9385379416,0.0,46.0,0.0,1.0,0.0,5.0,0.0
901.1509244048457,1053.3877809891712,-152.23685658432555,0.5,0.65,-0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062.4868746519394,1058.6062673683582,3.8806072835811847,0.6,0.7,-0.09999999999999998,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284.7672711157436,987.0340737865918,297.73319732915184,0.85,0.5,0.35,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933.3546802057925,1148.6131460311328,-215.2584658253403,0.45,0.8,-0.35000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072.9414243061392,1033.1667317308727,39.7746925752665,0.6,0.4,0.19999999999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810.3022346309763,887.0084915271884,-76.70625689621215,0.4,0.3,0.10000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138.6062381715808,1127.328737705032,11.277500466548872,0.65,0.65,0.0,1,0,9.0,1.0,8.678369942,2.410452449,66.0,32.0,2.0,1.0,6.0,5.0
1070.0067731854942,927.3648954051971,142.64187778029714,0.45,0.4,0.04999999999999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043.269593098673,1069.9434656577191,-26.673872559046004,0.5,0.5,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200.6060955862347,1022.5446162891668,178.06147929706788,0.7,0.6,0.09999999999999998,1,0,5.0,0.0,3.3532532787,0.0,25.0,0.0,2.0,0.0,7.0,0.0
922.332856627119,1132.161571743896,-209.82871511677706,0.5,0.55,-0.050000000000000044,0,0,0.0,5.0,0.0,4.2747284715000005,0.0,50.0,0.0,1.0,0.0,7.0
1032.2058487668978,1063.0606810081129,-30.854832241215036,0.6,0.6,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274.5901502130416,1149.1418795378615,125.44827067518008,0.5,0.35,0.15000000000000002,1,0,2.0,0.0,3.057649911,0.0,41.0,0.0,1.0,0.0,7.0,0.0
1165.9233115205768,1208.3549837358662,-42.43167221528938,0.7,0.45,0.24999999999999994,0,0,0.0,3.0,0.0,3.9385379416,0.0,46.0,0.0,1.0,0.0,5.0
1289.3470662643606,1047.3193423345429,242.02772392981774,0.95,0.5,0.44999999999999996,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982.4542786379748,1073.7737996857547,-91.31952104777997,0.45,0.7,-0.24999999999999994,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918.1990696406017,1142.815455614811,-224.61638597420938,0.35,0.65,-0.30000000000000004,1,0,0.0,1.0,0.0,2.410452449,0.0,32.0,0.0,1.0,0.0,5.0
1131.4530558307763,958.8662009325233,172.58685489825302,0.55,0.5,0.050000000000000044,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079.1725989500897,1123.1195202618017,-43.946921311712,0.55,0.55,0.0,0,0,0.0,9.0,0.0,8.678369942,0.0,66.0,0.0,2.0,0.0,6.0
1014.6230029986453,1053.7941192732922,-39.171116274646806,0.55,0.4,0.15000000000000002,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208.5277088767562,1059.4189394831,149.10876939365608,0.7,0.6,0.09999999999999998,1,0,5.0,0.0,3.3532532787,0.0,25.0,0.0,2.0,0.0,7.0,0.0
945.4305184851227,1061.7320618104734,-116.30154332535074,0.5,0.55,-0.050000000000000044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033.5344679645373,1109.0639098858924,-75.5294419213551,0.55,0.45,0.10000000000000003,1,0,0.0,5.0,0.0,4.2747284715000005,0.0,50.0,0.0,1.0,0.0,7.0
1017.6202462548339,1107.5977831445132,-89.9775368896793,0.35,0.65,-0.30000000000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986.3085099092569,1041.3525334224848,-55.0440235132279,0.45,0.5,-0.04999999999999999,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295.3138751764186,1069.9195684144727,225.39430676194593,0.95,0.7,0.25,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911.7386847518684,1106.2322336895957,-194.49354893772727,0.35,0.5,-0.15000000000000002,1,0,0.0,9.0,0.0,8.678369942,0.0,66.0,0.0,2.0,0.0,6.0
1096.0598855222956,1149.2758405035445,-53.21595498124884,0.55,0.65,-0.09999999999999998,0,0,0.0,1.0,0.0,2.410452449,0.0,32.0,0.0,1.0,0.0,5.0
1001.3070268028102,1050.488345159824,-49.18131835701365,0.45,0.5,-0.04999999999999999,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217.4583032000323,1067.1100954691274,150.34820773090496,0.7,0.5,0.19999999999999996,1,0,5.0,0.0,3.3532532787,0.0,25.0,0.0,2.0,0.0,7.0,0.0
935.2721568185723,1301.7515889124506,-366.47943209387836,0.5,0.95,-0.44999999999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071.8904234770237,1003.6652662453699,68.22515723165372,0.55,0.5,0.050000000000000044,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113.3396031215393,1063.3790865346155,49.96051658692386,0.65,0.5,0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211.3442123198754,1131.9961229043008,79.34808941557458,0.7,0.6,0.09999999999999998,1,0,5.0,1.0,3.3532532787,2.410452449,25.0,32.0,2.0,1.0,7.0,5.0
1065.52131021593,1304.996533430668,-239.47522321473798,0.55,0.95,-0.3999999999999999,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083.982191692717,1222.9768232392146,-138.99463154649766,0.65,0.7,-0.04999999999999993,1,0,0.0,5.0,0.0,3.3532532787,0.0,25.0,0.0,2.0,0.0,7.0
1202.276835326275,1059.483955410953,142.79287991532192,0.7,0.45,0.24999999999999994,1,0,5.0,0.0,3.3532532787,0.0,25.0,0.0,2.0,0.0,7.0,0.0
1104.6821796056565,1311.033888235645,-206.35170862998848,0.65,0.95,-0.29999999999999993,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908.5995976134543,1193.6094785930588,-285.00988097960453,0.45,0.65,-0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207.1239463461218,1293.9185308916135,-86.79458454549172,0.45,0.45,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090.3571016097455,1145.7730550237334,-55.415953413987836,0.55,0.55,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225.7951161514363,1058.017816120562,167.77730003087436,0.5,0.75,-0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128.7722403927569,1027.9750356457282,100.79720474702867,0.4,0.3,0.10000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885.5687181594853,1024.4932871016188,-138.92456894213342,0.15,0.8,-0.65,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192.9999805914103,1143.4006402146858,49.59934037672451,0.7,0.5,0.19999999999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264.5988150332219,1116.5917263621832,148.00708867103867,0.9,0.75,0.15000000000000002,1,0,4.0,0.0,3.8304064883,0.0,33.0,0.0,2.0,0.0,5.0,0.0
1137.0363558903002,960.174496083736,176.8618598065642,0.55,0.6,-0.04999999999999993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909.0638814315712,1006.4452696056803,-97.38138817410913,0.35,0.65,-0.30000000000000004,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139.5385936173036,1017.2086824211814,122.32991119612223,0.5,0.3,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292.120652572756,939.3283027915751,352.79234978118086,0.75,0.15,0.6,0,0,6.0,0.0,7.383570514,0.0,48.0,0.0,2.0,0.0,6.0,0.0
814.4079916020526,902.8071005845943,-88.39910898254175,0.3,0.45,-0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961.8453735927152,922.9130186036555,38.93235498905972,0.4,0.25,0.15000000000000002,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053.1409601395296,884.0752256080788,169.06573453145086,0.4,0.5,-0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036.4203111516758,900.25504836767,136.1652627840058,0.35,0.55,-0.20000000000000007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271.5523129116873,1088.7977182476714,182.75459466401594,0.7,0.65,0.04999999999999993,0,0,5.0,0.0,3.6045950894,0.0,48.0,0.0,2.0,0.0,5.0,0.0
833.1442108671432,884.0708813195037,-50.92667045236044,0.4,0.35,0.050000000000000044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219.3534017637307,900.8145359876241,318.5388657761066,0.65,0.45,0.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952.2125586273874,924.5868633963961,27.625695230991255,0.6,0.3,0.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136.695097711349,1435.995765097957,-299.300667386608,0.65,0.8,-0.15000000000000002,1,0,0.0,10.0,0.0,13.6365929812,0.0,99.0,0.0,3.0,0.0,6.0
953.2833962699892,1137.580855253629,-184.29745898363967,0.55,0.35,0.20000000000000007,1,0,0.0,5.0,0.0,3.090397962,0.0,32.0,0.0,2.0,0.0,7.0
1113.6148268730735,1023.9957770863718,89.61904978670168,0.5,0.4,0.09999999999999998,0,0,9.0,0.0,8.678369942,0.0,66.0,0.0,2.0,0.0,6.0,0.0
1060.706575398159,1149.4651269183712,-88.75855152021222,0.35,0.5,-0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945.9952416471473,1202.8156172747154,-256.82037562756807,0.15,0.55,-0.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144.9982933466488,1061.3681311569337,83.63016218971507,0.55,0.4,0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890.8501994210761,940.777053329146,-49.926853908069916,0.5,0.4,0.09999999999999998,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234.0666468060208,1152.7461801962966,81.32046660972424,0.55,0.65,-0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839.7778093480662,928.3542526601672,-88.57644331210099,0.55,0.45,0.10000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203.6222693284894,1295.7374935073728,-92.11522417888341,0.6,0.7,-0.09999999999999998,0,0,3.0,12.0,4.663221082,7.3127104283,31.0,66.0,2.0,3.0,7.0,5.0
1139.5597556848816,1336.13766892732,-196.5779132424384,0.55,0.85,-0.29999999999999993,0,0,0.0,2.0,0.0,3.2705338566,0.0,33.0,0.0,2.0,0.0,3.0
1087.609005901935,1137.465669833342,-49.856663931406956,0.4,0.65,-0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967.3978449493117,1092.729516418793,-125.33167146948142,0.4,0.5,-0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155.113541134708,1090.8534573211944,64.26008381351357,0.6,0.35,0.25,0,0,0.0,5.0,0.0,4.2747284715000005,0.0,50.0,0.0,1.0,0.0,7.0
1458.0022188981277,1139.3342108468346,318.6680080512931,0.75,0.35,0.4,0,0,9.0,0.0,7.1046272574,0.0,51.0,0.0,3.0,0.0,2.0,0.0
1190.5499980497113,1328.2208161697504,-137.67081812003903,0.65,0.65,0.0,0,0,5.0,23.0,6.090516355,20.988442916,37.0,110.0,2.0,9.0,8.0,11.0
1120.3635119849616,1151.5209397791473,-31.15742779418565,0.55,0.5,0.050000000000000044,0,0,1.0,0.0,2.410452449,0.0,32.0,0.0,1.0,0.0,5.0,0.0
887.1259586472639,1009.2919364908284,-122.16597784356452,0.45,0.65,-0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045.8251600982699,956.6170425460048,89.2081175522651,0.35,0.55,-0.20000000000000007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081.485461287541,1116.6628952030455,-35.17743391550448,0.5,0.4,0.09999999999999998,0,0,1.0,2.0,2.218980701,1.234112451,24.0,11.0,1.0,1.0,5.0,6.0
935.0356506921588,938.2064315433604,-3.1707808512015845,0.45,0.25,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957.8420676886258,1110.9455171434815,-153.10344945485576,0.4,0.65,-0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953.4290337667347,1074.7175617317812,-121.28852796504646,0.35,0.45,-0.10000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896.6804404837494,949.2126564114551,-52.53221592770569,0.45,0.35,0.10000000000000003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883.7495945030846,949.0660070040002,-65.31641250091559,0.25,0.45,-0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876.2270288805224,1151.2813817795864,-275.05435289906393,0.25,0.65,-0.4,0,0,0.0,4.0,0.0,3.0667434502,0.0,28.0,0.0,2.0,0.0,6.0
861.588568193379,976.3085543788635,-114.71998618548446,0.2,0.45,-0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786.4490144763714,1002.3477209110993,-215.89870643472784,0.4,0.6,-0.19999999999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913.1614301261523,979.435513885663,-66.27408375951075,0.35,0.55,-0.20000000000000007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888.1482718445211,1018.4750575591523,-130.32678571463123,0.2,0.6,-0.39999999999999997,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903.7282934554266,925.4898952601413,-21.7616018047147,0.4,0.6,-0.19999999999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067.3373287972754,935.8482078622596,131.48912093501576,0.35,0.15,0.19999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198.8447382225795,1066.5214699360197,132.32326828655982,0.6,0.4,0.19999999999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879.5160875462877,1056.111370836443,-176.5952832901553,0.2,0.35,-0.14999999999999997,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998.6990239370825,1198.4807827510865,-199.78175881400398,0.8,0.65,0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761.0923678108649,737.9694835390943,23.122884271770545,0.2,0.3,-0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004.4832431605123,1056.2316755068657,-51.74843234635341,0.7,0.6,0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945.5692795711404,1097.914465370668,-152.3451857995276,0.45,0.7,-0.24999999999999994,1,0,0.0,1.0,0.0,3.928625529,0.0,35.0,0.0,1.0,0.0,7.0
1303.6896019806834,1130.3748581285872,173.31474385209617,0.85,0.55,0.29999999999999993,0,0,3.0,3.0,1.5781715057,3.201549268,26.0,30.0,1.0,2.0,7.0,9.0
1030.0677080055993,1049.8764805301462,-19.80877252454684,0.3,0.45,-0.15000000000000002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076.6664802331234,988.2701539040522,88.39632632907114,0.5,0.3,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984.3303717739269,1007.2821491201139,-22.951777346186987,0.2,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205.8730343621098,1122.6213049143369,83.25172944777296,0.7,0.7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306.5836396548223,1257.294436425504,49.28920322931822,0.65,0.7,-0.04999999999999993,0,0,15.0,0.0,13.1697023989,0.0,87.0,0.0,2.0,0.0,5.0,0.0
961.6818136013696,1145.2949719524777,-183.61315835110804,0.2,0.4,-0.2,0,0,0.0,5.0,0.0,3.090397962,0.0,32.0,0.0,2.0,0.0,7.0
1247.8449412371124,1215.4304076309922,32.41453360612013,0.75,0.75,0.0,0,0,1.0,0.0,3.192257232,0.0,35.0,0.0,1.0,0.0,5.0,0.0
1284.3978189040686,1212.7510372943334,71.64678160973517,0.5,0.7,-0.19999999999999996,1,0,2.0,0.0,3.057649911,0.0,41.0,0.0,1.0,0.0,7.0,0.0
1197.5184933562027,1122.7105797372308,74.80791361897195,0.65,0.45,0.2,0,0,4.0,0.0,3.8067283904,0.0,30.0,0.0,3.0,0.0,3.0,0.0
1223.4874972676055,904.3560915683905,319.13140569921495,0.65,0.25,0.4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099.4416733380265,987.6625648479059,111.77910849012062,0.9,0.35,0.55,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370.8016137391417,1402.6516258761221,-31.850012136980467,0.75,0.65,0.09999999999999998,0,0,13.0,13.0,8.735856199,8.91128704,63.0,48.0,3.0,3.0,1.0,4.0
1275.247361086299,1181.4371289658754,93.8102321204235,0.35,0.6,-0.25,1,0,0.0,5.0,0.0,3.3532532787,0.0,25.0,0.0,2.0,0.0,7.0
1403.3749433108464,1295.3823132929163,107.9926300179302,0.9,0.75,0.15000000000000002,0,0,6.0,18.0,8.2310779317,14.955858183,68.0,106.0,2.0,9.0,3.0,7.0
750.363487601531,1005.1985919948199,-254.83510439328893,0.2,0.3,-0.09999999999999998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966.7741420995491,874.2101556861539,92.56398641339513,0.35,0.25,0.09999999999999998,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279.3174346568774,1130.5275864439864,148.789848212891,0.7,0.45,0.24999999999999994,0,0,5.0,0.0,3.6045950894,0.0,48.0,0.0,2.0,0.0,5.0,0.0
1295.6007475020715,1081.0325965024813,214.56815099959022,0.75,0.65,0.09999999999999998,0,0,6.0,0.0,7.383570514,0.0,48.0,0.0,2.0,0.0,6.0,0.0
1303.043166894773,1073.2241863492843,229.81898054548878,0.9,0.55,0.35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
